date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:07	45168/45168	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:56:06%20GMT	https://www.kcollector.com.br/leitores-usb-e-bluetooth/	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/leitores-usb-e-bluetooth/index.html	(from https://www.kcollector.com.br/)
13:56:11	1722833/1722833	---M--	200	added ('OK')	image/png	etag:%221a49d1-55161631bd800%22	https://www.kcollector.com.br/wp-content/uploads/2016/10/Gif_10.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/10/Gif_10.png	(from https://www.kcollector.com.br/)
13:56:11	81914/81914	---M--	200	added ('OK')	image/jpeg	etag:%2213ffa-53d98bfb22600%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/BG_funcionalidades.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/BG_funcionalidades.jpg	(from https://www.kcollector.com.br/)
13:56:16	161822/161822	---M--	200	added ('OK')	image/png	etag:%222781e-54cf7c9a1a3c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/app_kcollector-2.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/app_kcollector-2.png	(from https://www.kcollector.com.br/)
13:56:31	417/417	---M--	200	added ('OK')	image/png	etag:%221a1-5516a48e677c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_1.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_1.png	(from https://www.kcollector.com.br/)
13:56:40	5334955/5334955	---M--	200	added ('OK')	video/mp4	etag:%225167ab-55164c824fd00%22	https://www.kcollector.com.br/wp-content/uploads/2017/06/Gif_Sub_01.mp4	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/06/Gif_Sub_01.mp4	(from https://www.kcollector.com.br/)
13:56:44	816/816	---M--	200	added ('OK')	image/png	etag:%22330-5516a492380c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_2.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_2.png	(from https://www.kcollector.com.br/)
13:56:53	834/834	---M--	200	added ('OK')	image/png	etag:%22342-5516a496089c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_3.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_3.png	(from https://www.kcollector.com.br/)
13:56:57	2562468/2562468	---M--	200	added ('OK')	video/mp4	etag:%222719a4-55c71129ea540%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/KCollector-o-coletor-de-dados-mobile.mp4	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/KCollector-o-coletor-de-dados-mobile.mp4	(from https://www.kcollector.com.br/)
13:56:58	722/722	---M--	200	added ('OK')	image/png	etag:%222d2-5516a499d92c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_4.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_4.png	(from https://www.kcollector.com.br/)
13:56:59	918/918	---M--	200	added ('OK')	image/png	etag:%22396-5516a49da9bc0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_5.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_5.png	(from https://www.kcollector.com.br/)
13:56:59	742/742	---M--	200	added ('OK')	image/png	etag:%222e6-5516a48a96ec0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_6.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/03_icones_6.png	(from https://www.kcollector.com.br/)
13:57:02	229451/229451	---M--	200	added ('OK')	image/jpeg	etag:%223804b-5579756a6bf40%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/slide-1-landing-2.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/slide-1-landing-2.jpg	(from https://www.kcollector.com.br/)
13:57:03	30422/30422	---M--	200	added ('OK')	image/png	etag:%2276d6-55083b7320600%22	https://www.kcollector.com.br/wp-content/uploads/2015/10/bonzao.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2015/10/bonzao.png	(from https://www.kcollector.com.br/)
13:57:03	2403/2403	---M--	200	added ('OK')	image/png	etag:%22963-550834e879700%22	https://www.kcollector.com.br/wp-content/uploads/2017/05/micro.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/05/micro.png	(from https://www.kcollector.com.br/)
13:57:05	35224/35224	---M--	200	added ('OK')	image/png	etag:%228998-55083a06d2a80%22	https://www.kcollector.com.br/wp-content/uploads/2015/10/pinh.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2015/10/pinh.png	(from https://www.kcollector.com.br/)
13:57:06	42205/42205	---M--	200	added ('OK')	image/png	etag:%22a4dd-55083aaadad80%22	https://www.kcollector.com.br/wp-content/uploads/2015/10/supermais.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2015/10/supermais.png	(from https://www.kcollector.com.br/)
13:57:07	7771/7771	---M--	200	added ('OK')	image/png	etag:%221e5b-55bac81fe9140%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/logo-lexos.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/logo-lexos.png	(from https://www.kcollector.com.br/)
13:57:07	76823/76823	---M--	200	added ('OK')	image/png	etag:%2212c17-55bacccdb9b40%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/erplinea.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/erplinea.png	(from https://www.kcollector.com.br/)
13:57:08	13922/13922	---M--	200	added ('OK')	image/jpeg	etag:%223662-55bacb56ee700%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/viggi-1.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/viggi-1.jpg	(from https://www.kcollector.com.br/)
13:57:09	5386/5386	---M--	200	added ('OK')	image/png	etag:%22150a-55bacb6ec5f40%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/Laboro-2.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/Laboro-2.png	(from https://www.kcollector.com.br/)
13:57:10	31141/31141	---M--	200	added ('OK')	image/png	etag:%2279a5-55bac55d3ce00%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/SRI.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/SRI.png	(from https://www.kcollector.com.br/)
13:57:11	16076/16076	---M--	200	added ('OK')	image/png	etag:%223ecc-55bac34175480%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/logo_oriontec.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/logo_oriontec.png	(from https://www.kcollector.com.br/)
13:57:12	19472/19472	---M--	200	added ('OK')	image/png	etag:%224c10-55bac8eb0b080%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/e4-1.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/e4-1.png	(from https://www.kcollector.com.br/)
13:57:13	14552/14552	---M--	200	added ('OK')	image/png	etag:%2238d8-55bac3ccb1d00%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/fiemg.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/fiemg.png	(from https://www.kcollector.com.br/)
13:57:14	32286/32286	---M--	200	added ('OK')	image/png	etag:%227e1e-55bac49032a40%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/ATS.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/ATS.png	(from https://www.kcollector.com.br/)
13:57:15	10940/10940	---M--	200	added ('OK')	image/png	etag:%222abc-55bac4663c740%22	https://www.kcollector.com.br/wp-content/uploads/2017/10/lab.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/10/lab.png	(from https://www.kcollector.com.br/)
13:57:16	5703/5703	---M--	200	added ('OK')	image/jpeg	etag:%221647-54401cddca9c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/12/tribook.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/12/tribook.jpg	(from https://www.kcollector.com.br/)
13:57:17	0/0	---M--	302	error ('Moved%20Temporarily')	application/octet-stream	etag:%225a3880be-0%22	http://v2.zopim.com/?4LATaWbWQNp0X5jOAS31mtWrZRJZLdvs	/home/tits/websites/Brazil%20angel%20mobile/v2.zopim.com/index2418.html	(from https://www.kcollector.com.br/)
13:57:17	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=302574783439413&ev=PageView&noscript=1&cd[domain]=www.kcollector.com.br	/home/tits/websites/Brazil%20angel%20mobile/www.facebook.com/tr5dc0.gif	(from https://www.kcollector.com.br/)
13:57:18	54630/54630	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:57:17%20GMT	https://www.kcollector.com.br/politica-de-privacidade/	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/politica-de-privacidade/index.html	(from https://www.kcollector.com.br/)
13:57:18	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=302574783439413&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[content_name]=Coletor+de+Dados+-+KCollector&cd[post_id]=3402&cd[domain]=www.kcollector.com.br	/home/tits/websites/Brazil%20angel%20mobile/www.facebook.com/tr44f8.gif	(from https://www.kcollector.com.br/)
13:57:20	42/42	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jan%202006%2012:59:00%20GMT	http://marketing.kcollector.com.br/mtracking.gif?d=YTo0OntzOjg6Imxhbmd1YWdlIjtzOjU6InB0X0JSIjtzOjg6InBhZ2VfdXJsIjtzOjI5OiJodHRwczovL3d3dy5rY29sbGVjdG9yLmNvbS5iciI7czoxMDoicGFnZV90aXRsZSI7czo1NjoiQ29sZXRvciBkZSBEYWRvcyBwYXJhIGludmVudMOhcmlvIG5vIHNldSBjZWx1bGFyIEFuZHJvaWQiO3M6ODoicmVmZXJyZXIiO3M6Mjk6Imh0dHBzOi8vd3d3Lmtjb2xsZWN0b3IuY29tLmJyIjt9	/home/tits/websites/Brazil%20angel%20mobile/marketing.kcollector.com.br/mtrackinge83f.gif	(from https://www.kcollector.com.br/)
13:57:20	14092/14092	---M-Z	200	added ('OK')	application/javascript	etag:%22370c-5602825660445-gzip%22	https://www.kcollector.com.br/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.9.2	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/plugins/contact-form-7/includes/js/scripts20fd.js	(from https://www.kcollector.com.br/)
13:57:21	4000/4000	---M-Z	200	added ('OK')	application/javascript	etag:%22fa0-5405eff119880-gzip%22	https://www.kcollector.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/jquery/ui/core.mine899.js	(from https://www.kcollector.com.br/)
13:57:22	6908/6908	---M-Z	200	added ('OK')	application/javascript	etag:%221afc-5405eff119880-gzip%22	https://www.kcollector.com.br/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/jquery/ui/widget.mine899.js	(from https://www.kcollector.com.br/)
13:57:23	12110/12110	---M-Z	200	added ('OK')	application/javascript	etag:%222f4e-5405eff119880-gzip%22	https://www.kcollector.com.br/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/jquery/ui/tabs.mine899.js	(from https://www.kcollector.com.br/)
13:57:24	8584/8584	---M-Z	200	added ('OK')	application/javascript	etag:%222188-5405eff119880-gzip%22	https://www.kcollector.com.br/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/jquery/ui/accordion.mine899.js	(from https://www.kcollector.com.br/)
13:57:25	733/733	---M-Z	200	added ('OK')	application/javascript	etag:%222dd-55e1ade250d28-gzip%22	https://www.kcollector.com.br/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/mediaelement/wp-mediaelement.min5859.js	(from https://www.kcollector.com.br/)
13:57:28	399657/399657	---MCZ	200	added ('OK')	application/javascript	etag:%2261929-53d3121d74080-gzip%22	https://www.kcollector.com.br/wp-content/themes/arlo/assets/js/third-party.min.js?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/themes/arlo/assets/js/third-party.min5859.js	(from https://www.kcollector.com.br/)
13:57:28	35624/35624	---M-Z	200	added ('OK')	application/javascript	etag:%228b28-53d318d7ca000-gzip%22	https://www.kcollector.com.br/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min.js?ver=4.12	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min0147.js	(from https://www.kcollector.com.br/)
13:57:29	13618/13618	---M-Z	200	added ('OK')	application/javascript	etag:%223532-53d3121d74080-gzip%22	https://www.kcollector.com.br/wp-content/themes/arlo/assets/js/packery.min.js?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/themes/arlo/assets/js/packery.min5859.js	(from https://www.kcollector.com.br/)
13:57:30	84752/84752	---M-Z	200	added ('OK')	application/javascript	etag:%2214b10-53d3121d74080-gzip%22	https://www.kcollector.com.br/wp-content/themes/arlo/assets/js/modules.min.js?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/themes/arlo/assets/js/modules.min5859.js	(from https://www.kcollector.com.br/)
13:57:31	19095/19095	---M-Z	200	added ('OK')	application/javascript	etag:%224a97-53d318d6d5dc0-gzip%22	https://www.kcollector.com.br/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.12	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min0147.js	(from https://www.kcollector.com.br/)
13:57:32	720/720	---M-Z	200	added ('OK')	application/javascript	etag:%222d0-53d3121d74080-gzip%22	https://www.kcollector.com.br/wp-content/themes/arlo/assets/js/like.min.js?ver=1.0	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/themes/arlo/assets/js/like.min5152.js	(from https://www.kcollector.com.br/)
13:57:33	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-541f8014be840-gzip%22	https://www.kcollector.com.br/wp-includes/js/wp-embed.min.js?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/wp-embed.min5859.js	(from https://www.kcollector.com.br/)
13:57:35	245/245	---MCZ	200	added ('OK')	text/plain	date:Tue,%2026%20Apr%202016%2012:47:06%20GMT	https://talentify.io/robots.txt		(from )
13:57:36	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:36%20GMT	https://talentify.io/i/icon/apple-icon-57x57.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-57x57.png	(from https://talentify.io/)
13:57:37	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:37%20GMT	https://talentify.io/i/icon/apple-icon-60x60.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-60x60.png	(from https://talentify.io/)
13:57:37	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:37%20GMT	https://talentify.io/i/icon/apple-icon-72x72.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-72x72.png	(from https://talentify.io/)
13:57:38	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:38%20GMT	https://talentify.io/i/icon/apple-icon-76x76.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-76x76.png	(from https://talentify.io/)
13:57:39	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:39%20GMT	https://talentify.io/i/icon/apple-icon-114x114.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-114x114.png	(from https://talentify.io/)
13:57:40	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:40%20GMT	https://talentify.io/i/icon/apple-icon-120x120.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-120x120.png	(from https://talentify.io/)
13:57:41	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:41%20GMT	https://talentify.io/i/icon/apple-icon-144x144.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-144x144.png	(from https://talentify.io/)
13:57:42	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:42%20GMT	https://talentify.io/i/icon/apple-icon-152x152.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-152x152.png	(from https://talentify.io/)
13:57:43	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:43%20GMT	https://talentify.io/i/icon/apple-icon-180x180.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/apple-icon-180x180.png	(from https://talentify.io/)
13:57:44	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:44%20GMT	https://talentify.io/i/icon/android-icon-192x192.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/android-icon-192x192.png	(from https://talentify.io/)
13:57:45	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:45%20GMT	https://talentify.io/i/icon/favicon-32x32.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/favicon-32x32.png	(from https://talentify.io/)
13:57:46	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:46%20GMT	https://talentify.io/i/icon/favicon-96x96.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/favicon-96x96.png	(from https://talentify.io/)
13:57:47	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:47%20GMT	https://talentify.io/i/icon/favicon-16x16.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/favicon-16x16.png	(from https://talentify.io/)
13:57:49	1150/1150	---MCZ	200	added ('OK')	image/x-icon	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/favicon.ico?v=1	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/favicon3860.ico	(from https://talentify.io/)
13:57:49	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:49%20GMT	https://talentify.io/i/icon/manifest.json	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/manifest.13f.delayed	(from https://talentify.io/)
13:57:50	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:57:50%20GMT	https://talentify.io/i/icon/ms-icon-144x144.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/icon/ms-icon-144x144.png	(from https://talentify.io/)
13:57:52	5418/5418	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/logo.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/logo.png	(from https://talentify.io/)
13:57:53	6344/6344	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/logo_vertical.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/logo_vertical.png	(from https://talentify.io/)
13:57:54	387236/387236	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Nov%202017%2011:02:52%20GMT	https://talentify.io/css/site.css?v=2.4.3	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/css/site430c.css	(from https://talentify.io/)
13:57:54	5797/5797	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/client_sears.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/client_sears.png	(from https://talentify.io/)
13:57:55	11546/11546	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/client_saks.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/client_saks.png	(from https://talentify.io/)
13:57:56	927/927	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/client_metlife.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/client_metlife.png	(from https://talentify.io/)
13:57:57	3622/3622	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/client_pwc.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/client_pwc.png	(from https://talentify.io/)
13:57:58	1281/1281	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/client_cielo.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/client_cielo.png	(from https://talentify.io/)
13:58:00	12921/12921	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/client_garrancho.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/client_garrancho.png	(from https://talentify.io/)
13:58:00	217/217	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/left_arrow.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/left_arrow.png	(from https://talentify.io/)
13:58:02	17693/17693	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202016%2011:13:20%20GMT	https://talentify.io/image/inst/priscilla.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/image/inst/priscilla.png	(from https://talentify.io/)
13:58:03	13450/13450	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202016%2011:13:20%20GMT	https://talentify.io/image/inst/erika-01.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/image/inst/erika-01.png	(from https://talentify.io/)
13:58:04	15540/15540	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202016%2011:13:20%20GMT	https://talentify.io/image/inst/denise-01.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/image/inst/denise-01.png	(from https://talentify.io/)
13:58:04	210/210	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2015:56:56%20GMT	https://talentify.io/i/site/right_arrow.png	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/i/site/right_arrow.png	(from https://talentify.io/)
13:58:05	4062/4062	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:58:05%20GMT	https://talentify.io/cdn-cgi/l/email-protection	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/cdn-cgi/l/email-protection.html	(from https://talentify.io/)
13:58:06	878/878	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a32a7a5-36e%22	https://talentify.io/cdn-cgi/scripts/af2821b0/cloudflare-static/email-decode.min.js	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/cdn-cgi/scripts/af2821b0/cloudflare-static/email-decode.min.js	(from https://talentify.io/)
13:58:09	11323/11323	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:58:08%20GMT	http://www.zumpy.com.br/robots.txt		(from )
13:58:09	161717/161717	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2021%20Nov%202017%2011:02:52%20GMT	https://talentify.io/js/site.js?v=2.4.3	/home/tits/websites/Brazil%20angel%20mobile/talentify.io/js/site430c.js	(from https://talentify.io/)
13:58:10	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	/home/tits/websites/Brazil%20angel%20mobile/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from http://www.zumpy.com.br/)
13:58:10	1713/1713	---M-Z	200	added ('OK')	text/css	etag:%226b1-55991c746f700-gzip%22	http://www.zumpy.com.br/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.8.1	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/plugins/contact-form-7/includes/css/stylesa288.css	(from http://www.zumpy.com.br/)
13:58:11	32950/32950	---M-Z	200	added ('OK')	text/css	etag:%2280b6-55a1c9858614b-gzip%22	http://www.zumpy.com.br/wp-content/themes/zumpy_theme/assets/css/style.css?ver=1.0.0	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-content/themes/zumpy_theme/assets/css/style8a54.css	(from http://www.zumpy.com.br/)
13:58:13	10057/10057	---M-Z	200	added ('OK')	application/javascript	etag:%222749-55991e8895e80-gzip%22	http://www.zumpy.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://www.zumpy.com.br/)
13:58:14	97190/97190	---M-Z	200	added ('OK')	application/javascript	etag:%2217ba6-55991e87a1c40-gzip%22	http://www.zumpy.com.br/wp-includes/js/jquery/jquery.js?ver=1.12.4	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-includes/js/jquery/jqueryb8ff.js	(from http://www.zumpy.com.br/)
13:58:14	844/844	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Dec%202017%2011:58:14%20GMT	http://www.zumpy.com.br/xmlrpc.php?rsd	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/xmlrpc0db0.php	(from http://www.zumpy.com.br/)
13:58:15	1088/1088	---M-Z	200	added ('OK')	application/xml	etag:%22440-55991df1e7b00-gzip%22	http://www.zumpy.com.br/wp-includes/wlwmanifest.xml	/home/tits/websites/Brazil%20angel%20mobile/www.zumpy.com.br/wp-includes/wlwmanifest.xml	(from http://www.zumpy.com.br/)
